"","X1.1","X1.2","X1.3","X1.4","X1.5","X1.6","X1.7","X1.8","X2.1","X2.2","X2.3","X2.4","X2.5","X2.6","X2.7","X2.8","X2.9","X2.10","X2.11","X2.12","X3.1","X3.2","X3.3","X3.4","X3.5","X3.6","X3.7","X3.8","X3.9","X3.10","X4.1.1","X4.1.2","X4.1.3","X4.1.4","X4.1.5","X4.1.6","X4.1.7","X4.1.8","X4.1.9","X4.1.10","X4.1.11","X4.1.12","X4.1.13","X4.1.14","X4.1.15","X4.1.16","X4.1.17","X4.1.18","X4.1.19","X4.1.20","X4.1.21","X4.1.22","X4.1.23","X4.1.24","X4.1.25","X4.1.26","X4.1.27","X4.1.28","X4.1.29","X4.2.1","X4.2.2","X4.2.3","X4.2.4","X4.2.5","X4.2.6","X4.2.7","X4.2.8","X4.2.9","X4.2.10","X4.2.11","X4.2.12","X4.2.13","X4.2.14","X4.2.15","X4.2.16","X4.2.17","X4.2.18","X4.2.19","X4.2.20","X4.2.21","X4.2.22","X4.2.23","X4.2.24","X4.2.25","X4.2.26","X4.2.27","X4.2.28","X4.2.29","X5.1","X5.2","X5.3","X5.4","X5.5","X5.6","X5.7","X5.8","X5.9","X5.1.1","X5.11","X5.12","X5.13","X5.14","X5.15","X5.16","X5.17","X5.18","X5.19","X5.20"
"395",2,2003,1,2,2,2,3,4,5,6,5,6,7,5,3,4,6,5,3,4,2,3,"2",2,3,2,2,1,3,2,1,2,0,1,1,2,0,1,0,1,0,1,0,1,1,3,1,3,0,1,0,1,0,1,0,1,0,1,1,2,1,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,1,3,1,2,0,1,0,1,5,6,3,4,3,4,1,2,1,3,3,5,6,1,1,4,3,2,6,3
"396",2,2002,2,2,2,2,3,4,7,7,7,7,7,7,5,7,7,7,1,7,2,2,"4",1,3,3,2,2,4,4,0,NA,0,NA,1,3,0,NA,0,NA,0,NA,0,NA,1,2,1,2,0,NA,0,NA,0,NA,0,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,4,4,6,6,1,4,1,4,6,6,4,6,6,4,6,7,4,4,1,7
"397",2,2002,1,2,2,2,4,4,7,7,7,7,7,7,7,7,7,7,7,7,1,2,"3",1,2,2,2,2,2,3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,1,3,0,NA,0,NA,0,NA,0,NA,0,NA,1,3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,1,2,0,NA,0,NA,0,NA,4,4,2,4,1,5,1,4,4,5,1,6,4,3,6,7,5,1,1,5
"398",1,NA,1,2,2,NA,4,4,6,6,6,6,6,6,5,6,6,6,6,6,1,1,"3",1,3,1,2,2,3,3,1,2,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,1,0,1,0,1,0,1,0,1,6,2,6,6,1,7,1,7,6,6,6,7,7,1,7,3,2,1,2,7
"399",1,2003,1,2,2,2,4,3,7,7,7,7,7,7,7,7,7,7,7,7,1,1,"4",1,4,1,1,1,4,4,1,2,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,4,6,6,3,7,1,7,7,6,6,6,6,2,6,7,1,2,2,7
"400",1,2003,1,2,2,3,3,5,6,5,7,7,7,7,7,6,7,6,6,7,2,2,"3",1,1,2,2,1,4,4,1,1,0,NA,1,1,1,2,0,NA,1,1,1,3,1,2,1,2,1,1,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,7,1,7,7,1,7,1,6,7,7,1,7,6,1,7,7,2,1,1,7
"401",1,2002,1,2,2,2,4,4,6,7,7,7,7,7,7,7,7,7,7,7,2,2,"3",2,2,3,2,1,3,3,1,3,0,4,0,4,1,4,0,4,1,3,1,3,1,4,1,4,1,4,1,4,1,4,0,3,1,4,1,4,1,3,0,2,0,1,1,2,1,2,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,6,1,3,6,3,7,1,7,7,7,1,7,7,1,7,7,1,1,1,71
"402",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"403",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"404",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"405",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"407",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"408",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"409",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"410",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"411",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"412",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"413",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"414",2,2004,2,2,2,1,2,2,4,4,7,4,4,5,5,3,4,4,4,5,2,2,"3",2,1,2,2,2,2,2,1,4,0,NA,1,2,1,2,1,4,0,NA,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,0,NA,1,3,0,NA,0,NA,0,NA,0,NA,1,2,1,3,1,3,0,NA,0,NA,3,5,2,3,5,1,1,5,2,3,6,1,6,1,7,1,5,5,5,2
"415",2,2004,1,2,2,1,5,5,7,7,7,7,1,7,7,7,7,7,7,7,1,1,"4",1,4,1,1,1,4,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7,1,7,7,1,7,1,7,7,7,7,7,7,1,7,7,1,1,1,7
"416",2,2004,1,2,2,1,3,3,7,4,7,7,6,NA,6,7,4,6,6,7,1,1,"4",1,2,2,2,1,4,4,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,1,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,6,1,6,6,2,4,1,6,4,7,2,6,6,4,4,7,2,3,2,7
"417",1,2003,1,2,2,1,5,5,4,3,4,4,4,4,4,4,4,4,4,4,2,2,"3",2,2,3,3,2,3,3,1,2,0,NA,1,3,0,NA,0,NA,0,NA,1,3,1,2,1,3,1,1,1,2,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
"418",1,2004,1,2,2,1,5,4,5,7,7,7,7,7,7,7,7,7,6,7,1,2,"3",2,3,1,1,1,2,4,1,4,0,1,1,3,1,2,0,1,0,NA,1,2,1,3,0,NA,1,2,1,4,1,3,0,NA,1,3,1,4,1,4,1,4,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,1,4,0,NA,0,NA,1,2,5,5,5,5,4,5,3,5,3,5,3,3,4,3,5,3,4,6,5,3
"419",2,2004,2,2,2,1,5,5,4,3,7,4,3,7,7,3,6,7,7,5,1,1,"3",1,2,3,3,1,4,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,1,3,1,2,1,1,1,3,1,2,1,2,0,NA,0,NA,1,2,1,3,1,3,0,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,4,0,NA,1,2,0,NA,1,3,5,2,7,7,1,7,2,6,4,4,1,4,7,3,6,4,1,2,1,7
"420",1,2004,1,2,2,1,5,4,7,7,7,7,7,7,7,7,7,7,1,2,1,1,"1",1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,1,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,7,7,1,7,1,7,7,7,1,7,7,1,7,7,1,1,1,7
"421",1,2002,1,2,2,2,6,6,4,5,7,7,7,5,4,4,6,6,6,7,2,2,"4",1,3,1,1,1,3,3,1,2,0,1,1,2,0,1,0,1,0,1,1,2,0,1,1,2,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,2,6,6,1,7,1,4,7,7,2,7,7,1,7,7,2,2,2,6
"422",1,2004,2,1,2,1,1,2,5,6,7,6,7,5,4,5,3,3,6,3,3,1,"2",3,2,3,3,1,2,2,1,2,0,NA,0,NA,0,NA,0,NA,1,2,1,2,1,2,1,3,1,3,1,1,0,NA,0,NA,0,NA,1,2,0,NA,1,3,1,3,0,NA,1,3,1,1,0,NA,0,NA,0,NA,1,2,1,2,0,NA,0,NA,0,NA,2,7,3,3,6,3,4,4,2,1,7,2,5,4,4,3,5,4,7,2
"423",1,2002,1,2,2,2,2,1,4,1,7,7,7,5,5,1,7,4,3,4,3,3,"2",2,1,3,3,1,3,3,1,2,0,NA,1,1,0,NA,0,NA,1,3,0,NA,0,NA,1,4,1,4,1,2,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,4,1,3,1,4,1,5,4,1,7,1,4,1,7,4,7,4,4,2
"424",2,2003,1,2,2,2,5,4,7,7,7,7,7,7,7,7,7,7,7,7,1,2,"4",1,4,1,1,3,3,4,1,2,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,0,1,1,2,0,1,1,2,1,2,0,1,0,1,1,2,0,1,0,1,0,1,0,1,1,2,0,1,0,1,0,1,0,1,6,2,6,6,3,6,3,6,4,5,3,6,NA,NA,NA,NA,NA,NA,NA,NA
"425",1,2002,2,2,2,2,5,5,5,7,7,7,7,7,7,7,7,7,7,7,2,1,"4",1,4,1,1,1,4,4,1,3,0,4,1,3,0,3,1,4,0,2,0,3,1,2,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,4,0,2,0,2,0,4,0,4,1,4,1,4,0,3,0,3,1,4,0,4,0,4,0,4,0,4,7,1,7,7,1,7,1,7,4,4,4,4,4,4,7,7,1,1,1,7
"426",2,2003,1,2,2,2,3,3,6,6,7,7,4,3,2,6,4,3,6,6,2,2,"3",2,3,1,1,1,3,3,1,1,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,1,2,1,2,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,1,1,1,2,1,2,0,NA,1,3,0,NA,0,NA,0,NA,0,NA,NA,NA,1,2,0,NA,0,NA,0,NA,4,4,5,5,2,5,2,5,4,3,3,3,5,3,5,3,4,1,2,5
"427",2,2003,2,2,2,2,3,4,4,4,7,7,6,7,7,7,7,7,6,7,1,1,"4",1,3,1,1,1,4,4,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,1,7,4,4,5,1,5,6,6,4,4,4,NA,7,4,4,4,4,4
"428",1,2003,2,2,2,2,6,5,6,6,6,6,3,4,4,6,1,6,3,3,3,1,"3",1,3,3,3,1,1,3,1,1,0,1,1,1,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,1,NA,1,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,NA,0,NA,0,NA,0,NA,3,4,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,7,2,5,1,3,3
"429",2,2002,1,2,2,2,4,5,3,5,5,6,4,3,1,1,1,1,1,1,2,3,"3",3,4,3,2,1,4,4,1,1,0,NA,1,2,1,2,0,NA,0,NA,0,NA,1,4,0,NA,0,NA,1,2,0,NA,0,NA,1,4,1,4,1,4,1,1,1,4,0,NA,1,4,0,NA,0,NA,0,NA,0,NA,1,2,0,NA,0,NA,1,2,0,NA,1,5,5,5,5,3,2,1,4,3,7,5,7,4,1,4,2,1,7,6
"430",1,2003,1,2,2,2,5,5,4,4,4,4,4,4,4,4,4,5,6,7,2,2,"3",2,2,2,2,2,3,3,0,2,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,3,1,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,2,0,2,0,2,0,2,0,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"431",1,2002,1,2,2,2,5,4,7,7,7,7,7,7,7,7,7,7,4,7,2,2,"3",2,2,2,2,2,3,3,1,2,0,1,1,2,0,1,0,1,0,1,0,1,1,2,1,2,0,1,1,2,1,3,0,1,1,3,1,3,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,NA,0,1,0,1,0,1,0,1,5,2,6,6,2,7,1,6,4,4,4,4,5,2,4,3,3,5,3,4
"432",2,2002,NA,2,NA,2,4,5,4,4,5,5,4,5,5,4,4,4,3,3,2,2,"2",2,1,3,3,2,3,3,1,1,0,1,1,1,0,1,0,1,NA,NA,1,3,1,3,1,3,0,1,1,3,0,1,0,1,1,2,1,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,NA,NA,0,1,0,1,0,1,2,4,4,4,5,5,2,4,6,4,22,5,4,6,6,5,5,5,4,4
"433",1,2003,1,2,2,2,5,5,6,5,7,7,7,5,4,4,4,4,5,5,1,2,"4",1,2,2,2,1,4,4,1,1,0,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,0,1,0,1,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,2,7,7,2,6,3,6,6,6,1,7,6,2,7,7,2,1,2,7
"434",1,2002,2,2,2,2,5,5,4,5,5,6,5,7,7,6,7,5,5,7,1,1,"4",1,3,1,1,1,3,3,0,NA,0,NA,1,2,1,2,1,2,1,3,1,2,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,7,2,6,6,1,6,1,7,6,7,1,7,7,3,7,7,2,3,2,6
"435",2,2003,2,2,2,2,4,5,6,4,7,7,7,7,6,6,7,7,6,7,2,2,"3",1,2,2,2,1,4,4,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,1,3,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,0,3,0,NA,0,NA,4,3,5,4,1,6,1,5,4,5,2,6,6,4,7,7,2,2,1,7
"436",2,2003,1,2,2,2,6,5,4,4,4,4,4,4,4,4,4,4,5,5,2,3,"3",2,2,3,3,2,3,3,0,1,0,1,0,1,0,1,0,1,1,2,0,1,1,2,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,2,1,2,0,2,1,2,0,1,0,1,0,1,0,1,0,1,5,3,5,3,3,3,2,3,5,5,5,5,5,3,6,6,5,5,3,5
"437",1,2002,2,2,2,2,2,3,7,6,5,6,6,7,7,1,1,7,7,7,1,1,"3",1,3,1,1,1,4,4,1,4,1,2,1,3,1,4,1,3,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7,2,7,7,1,7,1,5,7,7,1,7,1,1,7,7,1,1,1,7
"438",2,2002,1,2,2,2,5,5,6,6,6,6,6,6,6,6,6,6,6,6,2,2,"2",2,2,2,2,2,3,3,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,5,3,5,4,3,5,4,4,4,4,4,4,5,3,5,5,4,4,4,4
"439",2,2002,1,2,2,2,2,4,5,4,4,4,4,4,4,4,4,4,4,4,2,1,"3",1,3,1,1,1,4,4,1,1,1,4,1,1,1,1,1,4,1,4,0,1,1,1,1,1,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,3,1,3,1,3,1,1,1,1,1,1,1,1,1,1,1,7,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
"440",2,2002,1,2,2,2,6,6,7,7,7,7,7,7,6,7,7,7,7,7,1,1,"4",1,3,1,1,2,4,4,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,4,0,1,0,1,0,1,0,1,0,1,1,2,1,3,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,7,1,6,7,1,7,7,7,7,7,1,7,7,1,7,7,3,1,1,7
"441",1,2004,1,2,2,1,3,5,7,7,6,6,6,7,7,4,5,4,7,4,2,2,"4",2,4,1,1,1,3,4,1,1,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,0,NA,7,2,7,7,1,7,7,6,6,7,1,7,7,1,7,7,1,1,1,7
"442",2,2004,1,2,2,1,4,4,6,6,5,6,7,5,6,4,6,6,5,6,2,3,"3",2,2,2,2,1,3,3,0,1,0,1,1,2,0,1,1,2,0,1,0,1,1,3,1,3,0,1,1,2,0,1,0,1,1,2,1,2,1,2,1,2,1,2,1,2,1,2,0,1,0,1,0,1,0,1,0,1,1,2,1,2,0,1,0,1,3,5,3,5,3,6,1,3,3,5,3,5,5,1,7,3,3,3,3,5
"443",2,2004,1,2,2,1,NA,5,7,7,7,7,7,7,7,7,7,7,7,7,2,2,"3",2,2,2,2,2,3,3,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1,2,0,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,1,6,2,6,7,1,7,1,6,6,7,1,6,6,1,7,7,2,1,1,6
"444",2,2004,2,NA,2,1,2,2,3,4,4,3,5,5,5,5,5,4,4,5,3,3,"2",3,2,3,2,2,2,2,1,1,0,1,1,1,0,1,0,1,0,1,0,1,0,1,1,2,0,2,1,1,0,1,0,2,1,2,1,3,0,1,0,1,1,2,0,1,0,1,0,1,0,1,0,1,0,1,1,1,1,2,0,1,0,1,0,1,1,4,1,3,3,1,1,3,2,6,1,1,3,5,7,4,7,4,7,1
"445",2,2004,1,2,2,1,6,6,4,4,6,7,3,3,3,6,4,4,4,2,2,1,"4",2,3,2,2,2,4,4,1,2,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,0,NA,1,2,0,NA,0,NA,0,NA,0,NA,1,3,1,2,1,3,1,2,1,3,0,NA,1,3,NA,NA,1,1,0,NA,0,NA,1,1,0,NA,0,NA,0,NA,0,NA,4,6,5,4,6,6,1,5,6,2,1,4,5,1,7,7,3,2,4,5
"446",2,2003,2,2,2,1,3,3,4,3,4,3,2,1,3,3,3,4,2,4,3,3,"2",3,2,3,3,3,3,2,1,2,0,1,1,2,0,1,0,1,0,1,0,1,1,3,1,3,1,3,0,1,0,1,NA,1,0,1,1,2,0,1,0,1,NA,1,NA,1,1,2,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,4,4,4,4,1,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4
